date,actual_vol,debate_vol,single_vol,garch_vol,har_vol,persist_vol,debate_error,single_error,garch_error,har_error,persist_error,n_influence_edges,who,when,what,how,wti_vol_20d,intv_original,intv_random,intv_shapley,intv_myerson,intv_shapley_reduction,intv_myerson_reduction,intv_random_reduction,shapley_geopolitical,myerson_geopolitical,behavior_geopolitical,shapley_macro_demand,myerson_macro_demand,behavior_macro_demand,shapley_monetary,myerson_monetary,behavior_monetary,shapley_supply_opec,myerson_supply_opec,behavior_supply_opec,shapley_technical,myerson_technical,behavior_technical,shapley_sentiment,myerson_sentiment,behavior_sentiment,shapley_cross_market,myerson_cross_market,behavior_cross_market,degree_geopolitical,degree_macro_demand,degree_monetary,degree_supply_opec,degree_technical,degree_sentiment,degree_cross_market,beh_enc_geopolitical,beh_enc_macro_demand,beh_enc_monetary,beh_enc_supply_opec,beh_enc_technical,beh_enc_sentiment,beh_enc_cross_market,total_adj,n_herding,vol_regime,shapley_ma5_geopolitical,shapley_std5_geopolitical,herd_streak_geopolitical,shapley_ma5_macro_demand,shapley_std5_macro_demand,herd_streak_macro_demand,shapley_ma5_monetary,shapley_std5_monetary,herd_streak_monetary,shapley_ma5_supply_opec,shapley_std5_supply_opec,herd_streak_supply_opec,shapley_ma5_technical,shapley_std5_technical,herd_streak_technical,shapley_ma5_sentiment,shapley_std5_sentiment,herd_streak_sentiment,shapley_ma5_cross_market,shapley_std5_cross_market,herd_streak_cross_market,vol_change_5d,debate_har_gap,gat_pred,w_debate,w_har,w_persist,w_single,w_garch
2021-05-11,0.299951781819163,0.2607456718339556,0.2585,0.2997375247082471,0.2562206752986764,0.2456384612077696,0.0015371190601721,0.0017182502159834,4.5906109578021026e-08,0.0019124096775061,0.002949936795836,18,sentiment,2,herding,sentiment -> technical,0.2456384612077696,0.0015371190601721,0.0015661255563003,0.0017690379704852,0.0017690379704852,-0.1508789503183561,-0.1508789503183561,-0.0188706892522441,-0.0004053257696373,-0.0003927079275563,independent,-0.000121626246593,-0.0001972818953321,herding,-0.0001433917753887,-0.0001387290598718,herding,2.9372410997566055e-05,7.06479573493785e-06,herding,-9.582213690164424e-05,-0.0001450467390635,herding,-0.0004356898951299,-0.0004737342801496,independent,-0.0002403343230105,-0.0002537506637619,independent,5.0,5.0,5.0,5.0,5.0,5.0,6.0,2,0,0,0,0,2,2,0.015107210626185974,4,1,-0.00011205881377649417,0.00017336322867495392,1.0,-2.7088283470557908e-05,6.179913488245655e-05,2.0,4.580439363975337e-06,8.379487478908698e-05,3.0,3.960430040973641e-06,3.930400614946832e-05,3.0,-1.3458943662360773e-05,5.8683374876442456e-05,3.0,-9.872081079747583e-05,0.00019427395287976407,1.0,-2.5465429471027105e-05,0.00012372469060380827,3.0,-0.0553028653926923,0.004524996535279158,0.2620234489440918,0.3183864951133728,0.47596073150634766,0.1312725841999054,0.07221966981887817,0.0021605214569717646
2021-05-10,0.2980820816350691,0.2612205979618492,0.2612,0.3206382869608568,0.2873151693448819,0.2457807730165538,0.001358768978591,0.0013602879457359,0.000508782398699,0.0001159264002645,0.0027354268832091,15,geopolitical,2,herding,sentiment -> supply_opec,0.2457807730165538,0.001358768978591,0.001363519217264,0.0016382435685875,0.0016382435685875,-0.20568219793055,-0.20568219793055,-0.0034959869910216,-0.0004522628095972,-0.0005120142823046,independent,9.952202043038177e-05,4.359255063704289e-05,herding,-0.0001375714950811,-0.0001028489251686,herding,-0.0001433562678372,-0.0001693312800221,herding,4.177132444463424e-05,3.658172806119008e-05,herding,-0.0004505799036128,-0.0005565571224352,independent,-0.0003341807733646,-0.0004260240054379,anchored,4.0,4.0,6.0,4.0,4.0,4.0,4.0,2,0,0,0,0,2,1,0.015439824945295416,4,1,-0.0001891119107766924,0.00022596546108035948,0.0,-1.3357921849864272e-05,8.21658383339575e-05,3.0,-3.0008991704016952e-05,0.0001016894872788609,4.0,-3.145298542487297e-05,7.198227910231406e-05,4.0,-1.5863572160787807e-05,5.539269815245168e-05,4.0,-0.0001876597590091211,0.00023801531260472,0.0,-9.98603001247292e-05,0.00017667885672198886,3.0,-0.05689180165127142,-0.026094571383032672,0.25339266657829285,0.31795060634613037,0.47598081827163696,0.13128866255283356,0.07249802350997925,0.002281895373016596
2021-05-12,0.2998214767079841,0.2616390347849661,0.2985,0.2838380752742126,0.2477844524354681,0.2448658866368179,0.0014578988712046,1.7463006897445049e-06,0.000255469121393,0.0027078518951384,0.00302011688007,13,sentiment,2,herding,sentiment -> macro_demand,0.2448658866368179,0.0014578988712046,0.0014943733482249,0.0016200699614704,0.0016200699614704,-0.1112361724594865,-0.1112361724594865,-0.0250185233973992,-0.0003675337805297,-0.0004723139800115,independent,-0.0001808968525146,-0.0002835494317572,herding,-0.0002757892224762,-0.0003711793283061,anchored,2.0836577095877702e-05,-2.775236520268383e-07,herding,-6.76766839923511e-05,-0.0001531544218497,herding,-0.0003976488479729,-0.000570608566189,independent,-0.0002935091984753,-0.0004698511641058,anchored,3.0,5.0,3.0,5.0,4.0,3.0,3.0,2,0,1,0,0,2,1,0.016773148148148176,3,1,-0.0002741876687600457,0.00018634563223498003,0.0,-5.331910792639601e-05,0.00010729463175149796,4.0,-8.97195297583166e-05,0.00014244231716321315,3.0,-3.349947797433748e-05,6.987497417757772e-05,4.0,-3.52001254267344e-05,5.261940050087535e-05,4.0,-0.00027887163581623325,0.00020527539498868118,0.0,-0.0001646397173556108,0.00017636263391992917,2.0,-0.056812639662338515,0.01385458234949799,0.23885154724121094,0.31791752576828003,0.46406134963035583,0.13686537742614746,0.07816604524850845,0.002989717060700059
2021-05-13,0.2682250346053917,0.297925665708748,0.3145,0.2806625344897794,0.2481817940974296,0.2778542371373195,0.0008821274879376,0.0021413724222721,0.0001546914033741,0.00040173149006,9.272154140088445e-05,10,geopolitical,2,independent,supply_opec -> cross_market,0.2778542371373195,0.0008821274879376,0.0008694166533183,0.0008544626197472,0.0008720031847102,0.0313615305823069,0.0114771428913549,0.0144092943401857,0.0001406775812066,0.0002545911477798,independent,0.000127604128908,0.000298820858646,independent,0.0001328707583423,0.0002696992717999,independent,0.000109331540484,0.0003555171396314,anchored,0.0001137976656888,0.0002540451571641,independent,0.0001156146455716,0.0001360432790208,anchored,4.950962633526464e-05,5.847879439382352e-05,herding,2.0,2.0,2.0,1.0,2.0,5.0,6.0,2,2,2,1,2,1,0,0.020071428571428518,1,1,-0.00023370800000309592,0.00025380935271687494,0.0,-1.7389606570966014e-05,0.0001344670004238638,4.0,-7.347760116001741e-05,0.00016537699598008233,3.0,-7.4515655378972025e-06,9.536736131465293e-05,3.0,-4.60162415804932e-06,8.452551071184522e-05,4.0,-0.0002472656586106854,0.0002565468093116535,0.0,-0.00016741377425147258,0.00017193285621628287,2.0,-0.0038339263464854945,0.04974387161131841,0.27134931087493896,0.31770646572113037,0.44903481006622314,0.14378555119037628,0.08545141667127609,0.00402168370783329
2021-05-14,0.2600146247527353,0.2978788026602282,0.2815,0.3279484403906305,0.2872227261279872,0.28628418299418,0.0014336959686102,0.0004616213495157,0.0046150033071235,0.0007402807804459,0.0006900896902006,25,monetary,2,herding,macro_demand -> supply_opec,0.28628418299418,0.0014336959686102,0.0013879156288836,0.0013399309578815,0.0013399309578815,0.065400902828492,0.065400902828492,0.0319316931406254,0.0001980267791943,0.0001880541770179,herding,0.000183584915675,0.0002460463841182,herding,0.0002031072502391,0.0001702105930996,herding,-4.0089885910920085e-05,-3.6730577387076046e-05,herding,9.264089917452964e-05,0.0001240964106708,independent,0.0001973688553301,0.0002116482237118,independent,-9.103253529273076e-05,-8.16339269961183e-05,herding,6.0,6.0,12.0,7.0,6.0,6.0,7.0,0,0,0,0,2,2,0,0.01159461966604819,5,1,-0.00017728359987265996,0.0003185000476924778,1.0,2.1637593181156473e-05,0.00016206985796641144,4.0,-4.415489687292009e-05,0.00020291976965970972,3.0,-4.781125034135374e-06,9.393376644605166e-05,4.0,1.6942213682793707e-05,9.434499313176478e-05,3.0,-0.00019418702916277985,0.00032200572215491865,0.0,-0.0001819094407615732,0.00015879855799396628,2.0,0.004754354203714839,0.010656076532240988,0.30531737208366394,0.31612908840179443,0.5091850757598877,0.11576531082391739,0.057949248701334,0.0009712532628327608
2021-05-17,0.2604482066884283,0.3010505082093525,0.2945,0.3345698214994873,0.2969305660553827,0.2879855475794313,0.001648546888796,0.0011595246277339,0.005494013782199,0.0013309625449796,0.0007583051433473,19,geopolitical,2,herding,sentiment -> cross_market,0.2879855475794313,0.001648546888796,0.0016149761511123,0.0013665086785821,0.0013665086785821,0.1710829167982517,0.1710829167982517,0.0203638355158923,0.0004069814546125,0.0004017442297938,independent,-7.160559179208517e-05,-4.605228634109689e-05,herding,0.0001173519986583,9.182190849170947e-05,herding,8.979952755685829e-05,0.0001216701887932,herding,-0.0001561968945945,-0.0001446658874423,herding,0.0004027149334201,0.0004371798014903,independent,0.0001011963175875,0.0001162160613793,herding,5.0,6.0,6.0,5.0,6.0,5.0,5.0,2,0,0,0,0,2,0,0.013064960629921185,5,1,-1.4822155022699995e-05,0.0003752209145651202,1.0,3.164172414133944e-05,0.00015226285333329645,4.0,7.993857936479915e-06,0.0002045389863697875,3.0,7.304298277723072e-06,0.0001028870235414808,4.0,4.867262144222557e-06,0.00011416680854692785,3.0,-2.6506063452779828e-05,0.0003781978740553055,0.0,-0.0001136033126419732,0.00019638908825021212,3.0,0.04234708637166168,0.004119942153969769,0.28414130210876465,0.31681159138679504,0.49585774540901184,0.12212807685136795,0.06376675516366959,0.0014358500484377146
2021-05-18,0.2545792992026811,0.2585035590826369,0.2742,0.3281515334087218,0.2951940919928061,0.2438941251203728,1.5399815605431272e-05,0.0003849718997779,0.0054128736460685,0.0016495613933847,0.0001141729451692,14,macro_demand,2,herding,macro_demand,0.2438941251203728,1.5399815605431272e-05,1.4536609061109226e-05,1.9882518352489153e-05,1.594274242849137e-05,-0.2910880793583595,-0.0352554106471648,0.056053044168763,-9.650591348140762e-06,-1.5123374069080575e-05,herding,-1.7785011538562057e-05,-2.6978438360550422e-05,herding,-1.633471228767228e-05,-2.5049898086449897e-05,independent,-1.5883005182341806e-05,-2.6776137011299068e-05,independent,-1.602898034127975e-05,-2.1076446373850357e-05,herding,-9.336244658611728e-06,-1.0031800251025954e-05,anchored,-1.3754584207192568e-05,-2.4839325238897e-05,herding,3.0,5.0,3.0,3.0,5.0,6.0,3.0,0,0,2,2,0,1,0,0.014609433962264079,4,1,7.370028862711185e-05,0.00028838092974221743,2.0,8.180317747550673e-06,0.00014817134139788766,4.0,3.224121449516546e-05,0.00018960994410257014,2.0,3.279895080869471e-05,6.506173371154098e-05,3.0,-6.692798812960244e-06,0.00011240863933016358,3.0,6.174266833805782e-05,0.000297343032210153,0.0,-4.95180748104917e-05,0.0001541553273378921,4.0,-0.0018866478961809818,-0.036690532910169216,0.25199052691459656,0.31776291131973267,0.47642871737480164,0.1311105638742447,0.07239805161952972,0.002299822634086013
2021-05-19,0.2207054428707192,0.2949841960109842,0.3245,0.3164986110416342,0.2444393701800981,0.2752220600886541,0.0055173331680724,0.0107733100896635,0.0091763310682212,0.0005632993055268,0.0029720615528868,0,monetary,2,independent,monetary,0.2752220600886541,0.0055173331680724,0.0054697281154668,0.0053748615387513,0.0053748615387513,0.0258225532120328,0.0258225532120328,0.008628272238667,0.0005017907828406,0.0025234921429284,independent,0.0004161545681536,0.0023746583367192,anchored,0.0005913749183388,0.0026628529771708,herding,0.0004980783084308,0.0025164958953349,independent,-9.552622455445554e-05,0.0,independent,0.0003339918908877,0.0021827242500527,anchored,0.0002994073710883,0.0021883157460604,anchored,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,2,1,1,0.019762135922330115,1,1,0.00024756520130117185,0.00020620570476554477,2.0,0.00012759060188119068,0.00019184480612089282,3.0,0.00020567404265816545,0.00022976114927265528,3.0,0.00012824729707567917,0.00021663446459017566,2.0,-1.226270692538113e-05,0.00011679044554214177,2.0,0.00020807081611017784,0.00016558302674490638,0.0,6.906523910222831e-05,0.00014744723332640972,4.0,0.030356173451836166,0.0505448258308861,0.2529563009738922,0.31274357438087463,0.4095970392227173,0.16140258312225342,0.10649982839822769,0.009757021442055702
2021-05-21,0.1976970423087365,0.3109885292456487,0.3145,0.3496533253539212,0.2879308249105855,0.3011252479956487,0.0128349610123765,0.013642930925427,0.0230907119569083,0.0081421355226377,0.0106973937316142,16,geopolitical,2,independent,geopolitical -> supply_opec,0.3011252479956487,0.0128349610123765,0.0127859713106,0.0126189544410019,0.0126189544410019,0.0168295463590676,0.0168295463590676,0.0038168952542377,0.0006417043485813,0.0006001945682929,anchored,0.0002556259119298,0.0004704818188623,independent,0.0002983114536515,0.000356162071378,independent,0.0002625879248598,0.0003221202932145,herding,0.0003353581382855,0.0004813139202683,independent,0.0004225135201713,0.0004681201976895,anchored,-7.853401671713223e-05,-4.088132269296744e-05,herding,5.0,4.0,4.0,5.0,4.0,5.0,5.0,1,2,2,0,2,1,0,0.009863281249999967,2,1,0.0003477705547761119,0.00025680649839687487,2.0,0.0001531949584855507,0.0002002079191696092,3.0,0.00023876218172000545,0.00022856508363913456,3.0,0.00015889857395083918,0.00022400561351710338,3.0,3.2049387593958865e-05,0.00019344977291132524,2.0,0.0002694505910301178,0.00017907477557733522,0.0,4.3456510491748935e-05,0.0001620854943270393,4.0,0.023271010858329222,0.023057704335063156,0.30105623602867126,0.3180707097053528,0.4751207232475281,0.13168862462043762,0.07289335131645203,0.0022266048472374678
2021-05-20,0.1962492530901671,0.3002702346265314,0.3045,0.3426121210665828,0.2770708861577189,0.2850665309228277,0.0108203645997886,0.0117182242065366,0.0214220891222817,0.0065321363717059,0.007888508841604,21,geopolitical,2,independent,sentiment -> technical,0.2850665309228277,0.0108203645997886,0.0107392146544151,0.0103653517969549,0.0103653517969549,0.0420515222604051,0.0420515222604051,0.0074997422337394,0.0009320615693492,0.001022697803913,independent,0.0003040594485827,0.0005574384798848,herding,0.0003546719515246,0.0003474901338977,independent,0.0003111971259755,0.0003674074584264,independent,0.0003250964873317,0.0003898003289711,herding,0.0008128626754653,0.0010275404424239,anchored,-0.0001080935000446,-7.87581553293922e-05,herding,4.0,8.0,6.0,6.0,7.0,4.0,7.0,2,0,2,2,0,1,0,0.01520370370370372,3,1,0.0004945775128070919,0.00034460473271171816,1.0,0.00017728986506709068,0.00021169941299595642,3.0,0.00026907512197710547,0.00023266790641274078,2.0,0.0002291559763281232,0.00019976986033641965,2.0,7.854050522539294e-05,0.00023510072833455653,3.0,0.00039254935505715784,0.0002926625571182743,0.0,4.004431754137509e-05,0.00016576241796533488,4.0,-0.0012176520713523264,0.023199348468812497,0.3136601448059082,0.31858712434768677,0.47891849279403687,0.12980732321739197,0.07075183838605881,0.001935330219566822
2021-05-25,0.1655836218299389,0.3191890985153764,0.3245,0.4007191940913229,0.3337885856903498,0.3154390985153765,0.0235946424677605,0.0252544152506898,0.0552887373426885,0.0282929098672821,0.0224566638926197,17,macro_demand,2,independent,macro_demand -> monetary,0.3154390985153765,0.0235946424677605,0.023401187057233,0.023865896842113,0.023865896842113,-0.0114964392752793,-0.0114964392752793,0.0081991244746276,0.001311605952359,0.001310557351333,independent,-0.0013347369389693,-0.0015369197542982,anchored,0.0011173816560523,0.0011642812005979,independent,-0.0010517933464732,-0.0012310945170112,independent,-5.647039928981496e-05,-7.49059193760781e-05,independent,0.0012041515218396,0.0013722279495563,anchored,-5.215987037776062e-05,-7.035889759653003e-05,independent,6.0,1.0,9.0,5.0,4.0,4.0,5.0,2,1,2,2,2,1,2,0.00374999999999992,0,1,0.0006755024123563919,0.0004927481589184359,1.0,-7.533640436835232e-05,0.000721879926560911,2.0,0.00046908105345590544,0.0004222350131057034,1.0,8.374015221115396e-07,0.0006165217105177887,1.0,9.848580428632994e-05,0.0002134400574777462,2.0,0.0005528366727410578,0.00046710280090335357,0.0,9.373079948322962e-06,0.00016580646694384132,3.0,0.027453550935945203,-0.014599487174973391,0.3912293314933777,0.3174618184566498,0.43513646721839905,0.15031659603118896,0.09228193014860153,0.004803081508725882
2021-05-24,0.1646870007371323,0.3437840683351558,0.3215,0.3597256807182695,0.3057927504815718,0.3270955584608291,0.032075759622211,0.0245903167378161,0.0380400866887844,0.0199108326109404,0.0263765396218913,15,geopolitical,2,herding,geopolitical -> macro_demand,0.3270955584608291,0.032075759622211,0.0319490925107457,0.0316791058865143,0.0317505190203833,0.0123661525204219,0.010139763037831,0.0039489980270812,0.0014824580778814,0.0018654091882128,independent,0.000881906923116,0.0011237200342498,herding,0.0009337502080254,0.0013433510581507,anchored,0.000768931738074,0.0012013152791148,anchored,0.0007241422806178,0.0008545492872452,herding,0.0008309982863354,0.0013522844943625,anchored,7.703248626935692e-05,0.0001452954603743,herding,3.0,6.0,3.0,3.0,6.0,3.0,6.0,2,0,1,1,0,1,0,0.016688509874326685,3,1,0.0009739241462022999,0.0004206150686642143,0.0,0.00010460198256256009,0.0008419554654532685,2.0,0.0006590980375185199,0.0003580804070261799,1.0,0.00015780035017337986,0.0007047869500344305,1.0,0.0002465200564781459,0.00033577832118514696,2.0,0.0007209035789398602,0.00035101395124360717,0.0,2.7530494043632863e-05,0.0001676018987831567,3.0,0.0832014333404563,0.037991317853584006,0.33606788516044617,0.3164156675338745,0.43127569556236267,0.15219634771347046,0.09433580935001373,0.005776518490165472
2021-05-26,0.1654588247534808,0.3101174498184639,0.3085,0.373457825438557,0.3182415333770012,0.3133654417863354,0.0209261178056913,0.0204607778159054,0.0432635842859903,0.0233425560543395,0.0218763673621035,14,geopolitical,2,anchored,geopolitical -> cross_market,0.3133654417863354,0.0209261178056913,0.0208580942053025,0.0205988123562683,0.0205988123562683,0.0156410019508711,0.0156410019508711,0.0032506555215101,0.0010545101023917,0.0014464007615208,anchored,-0.0006320205415049,-0.0008015251060481,anchored,-0.0005103068482214,-0.0007157444205206,anchored,-0.0003639467460305,-0.0003749717395267,anchored,-0.000551390831962,-0.0005779804674449,independent,0.0005568036411479,0.0006521840493492,independent,-0.0005038983322328,-0.0005248338669153,independent,1.0,3.0,2.0,3.0,5.0,6.0,8.0,1,1,1,1,2,2,2,-0.003247991967871511,0,1,0.00108446801011252,0.00032793009858974855,0.0,-0.0001050330393691399,0.0008748384908798951,2.0,0.00043876168420647985,0.0006389575757730054,0.0,-1.4604660718880123e-05,0.0007061713822389153,1.0,0.00015534713499663704,0.00048194707784605565,2.0,0.0007654659289919002,0.00030005928409722115,0.0,-0.00013313064662058715,0.00021897553312597744,3.0,0.03814338169768133,-0.008124083558537276,0.36252561211586,0.31415560841560364,0.4131999909877777,0.1602930873632431,0.10439617931842804,0.007955099456012249
2021-05-27,0.1673499019183343,0.3092855580827124,0.3085,0.3517395624922996,0.3149957934828065,0.3128174942104569,0.0201457304908125,0.0199233501884638,0.0339995469265821,0.0217993092958678,0.0211608204072672,18,sentiment,2,herding,cross_market -> monetary,0.3128174942104569,0.0201457304908125,0.0200438765342501,0.020004435360821,0.020004435360821,0.0070136513568461,0.0070136513568461,0.0050558581933191,0.0008171749942177,0.0007949022402862,herding,-0.0007155336881355,-0.0009157512343304,anchored,-0.0002439270975238,-0.0001755516795145,herding,-0.0004440128087695,-0.0005184462311656,anchored,-0.0005080143079215,-0.000536374214209,independent,0.0009161905997166,0.0009378306383755,herding,-0.0008369676080384,-0.0009592779077938,anchored,6.0,4.0,6.0,4.0,6.0,6.0,4.0,0,1,0,1,2,0,1,-0.003531936127744495,3,1,0.0011195621392398,0.00027358751119245804,1.0,-0.0002992649593821999,0.0008825213184014795,2.0,0.0003303139739714199,0.0007107391066193265,1.0,-0.00015592480744474013,0.0007075328248802768,0.0,-1.3327354244762984e-05,0.000546461565304127,2.0,0.0008642013449009602,0.00023264804736301166,1.0,-0.0002848173648848407,0.00037721429923962837,2.0,0.011692246214808188,-0.005710235400094077,0.3370254337787628,0.31792834401130676,0.4431295096874237,0.14661164581775665,0.08798199892044067,0.00434859748929739
2021-05-28,0.1785335089436426,0.3085051679300769,0.3085,0.3346997686212981,0.313496710487755,0.3120651679300769,0.0168926321396859,0.0168912887975022,0.0243879006617089,0.0182150657710367,0.0178307039516693,31,geopolitical,2,independent,geopolitical -> monetary,0.3120651679300769,0.0168926321396859,0.0168141813062196,0.0163433343851212,0.0163433343851212,0.0325170020883958,0.0325170020883958,0.0046440858249655,0.0014802960475241,0.0014056796275637,independent,-0.0004192915339015,-0.0004840701777814,independent,-0.0006202304429426,-0.000549037599044,independent,-0.0003120844483812,-0.0002899775473294,independent,-0.0004533606838218,-0.0004776177686873,independent,-0.0001761145349453,-0.0001679981144787,herding,-0.0004372862155149,-0.0004695244124632,independent,9.0,9.0,10.0,9.0,8.0,9.0,8.0,2,2,2,2,2,0,2,-0.0035600000000000076,1,1,0.00122920903487478,0.00028907645415476065,1.0,-0.00044393515587903994,0.0008156491614512959,1.0,0.0001353334950779799,0.0008266581446433149,1.0,-0.00028058112231608013,0.0006578179348651279,0.0,-0.00016901878847546298,0.0005367449325670834,1.0,0.0006664059028188402,0.0005245252000871498,2.0,-0.0003506559079789007,0.0003672548050836142,1.0,0.026998637007249193,-0.004991542557678141,0.4345757067203522,0.3201654553413391,0.4627170264720917,0.1372501105070114,0.07759169489145279,0.0022757023107260466
2021-05-31,0.1779220402408842,0.3228279690373591,0.3125,0.3219757747276594,0.3119141405689047,0.3100090196940195,0.020997728200369,0.0181112272529261,0.0207514784195863,0.0179538829503143,0.0174469701410529,24,geopolitical,2,herding,geopolitical -> monetary,0.3100090196940195,0.020997728200369,0.0209281697619106,0.0206695013877879,0.0206644802790985,0.0156315392526784,0.0158706655353631,0.0033126649604497,0.0008955919060678,0.0009870832154707,herding,0.0006142733621762,0.0009140496788492,independent,0.0003393511247689,0.0002131381819264,herding,0.0007558526000192,0.0009350911999153,independent,-1.192484138549922e-06,5.1893325579305547e-05,herding,0.0007780145058696,0.0008161804623088,independent,0.0001688670445527,0.0002053956671043,herding,5.0,5.0,7.0,5.0,7.0,12.0,7.0,0,2,0,2,0,2,0,0.012818949343339603,4,1,0.0011460062256165402,0.00031786726186686586,2.0,-5.4133095649939925e-05,0.0007462713042919513,1.0,-2.0272611178700086e-05,0.000649921736374916,2.0,8.094806698239988e-05,0.0006238604680237392,0.0,-0.00015796320544520998,0.0005402008629862089,2.0,0.0005811784996248402,0.0004436987492457066,2.0,-0.00030645052499280855,0.00042146708108310445,2.0,-0.005430078821356987,0.0109138284684544,0.36756813526153564,0.31953302025794983,0.47515150904655457,0.1314191222190857,0.07191483676433563,0.001981481909751892
2021-06-03,0.1771963368565035,0.2905723084616659,0.2895,0.3137865731406734,0.3009031983874707,0.2954746689766874,0.0128541109374146,0.0126121127554479,0.0186568926481653,0.0153033875898419,0.0139897638491325,9,geopolitical,2,anchored,geopolitical -> sentiment,0.2954746689766874,0.0128541109374146,0.0127988390301649,0.0124943955315701,0.0124119878638269,0.0279844640828045,0.0343954611672725,0.0042999401140049,0.000895151037185,0.0011042152065819,anchored,-0.0003449123442265,-0.0005639115067703,independent,-0.0004917619923203,-0.000665111143453,independent,-0.0003700825724668,-0.0007561439902436,anchored,-0.0005152297408671,-0.0005638807183297,anchored,3.8746146438331416e-05,4.057835400761728e-05,herding,-0.0003475634454603,-0.0005340846628796,independent,1.0,2.0,2.0,1.0,4.0,6.0,2.0,1,2,2,1,1,0,2,-0.00490236051502152,1,1,0.00102854481747726,0.0002668805675424924,2.0,-0.0002994969491184399,0.0005326931551478033,0.0,-0.0003053750512478401,0.00038578450718976747,2.0,-0.0001468547951257601,0.0005068145421061657,0.0,-0.00040583760974218994,0.00022890422492069382,1.0,0.0004227280716454265,0.0004726956107385243,3.0,-0.00039136971133874,0.000363700671226093,1.0,-0.03162088948414171,-0.010330889925804831,0.3102419972419739,0.31305086612701416,0.40869811177253723,0.16215865314006805,0.10689333826303482,0.009199070744216442
2021-06-01,0.1657894921239137,0.3232016473374449,0.3215,0.3082284856685925,0.3103439616262994,0.3129321235279211,0.0247785866089688,0.0242457622630287,0.020288866882021,0.0208959946531161,0.0216509539764955,17,geopolitical,2,herding,geopolitical -> monetary,0.3129321235279211,0.0247785866089688,0.0246595148726191,0.025039897544635,0.025039897544635,-0.0105458370079745,-0.0105458370079745,0.0048054289063682,0.0016373794237443,0.0014370364644231,anchored,0.0004796657367812,0.0007728786638441,independent,2.4829763278830964e-05,-3.130599570987941e-05,herding,-0.0012382932742023,-0.0012181846951117,herding,0.0007913050267188,0.0009003342205267,independent,0.000767065071916,0.00101895375963,herding,0.0006656808842362,0.0009229965392475,herding,6.0,4.0,5.0,5.0,6.0,4.0,4.0,1,2,0,0,2,0,0,0.010269523809523784,4,1,0.00114511868174778,0.0003830662481673554,2.0,-7.715969346121992e-05,0.000588302912092086,0.0,-0.00019834772894779387,0.00038893530422256525,3.0,-0.00032172410076012015,0.0007103971756273386,1.0,-0.00013729843800603002,0.0005614683638676032,1.0,0.00046478035779904645,0.0004963653642253003,4.0,-0.00015745386804493996,0.0005831429660398486,2.0,-0.0004333182584143058,0.012857685711145483,0.32265549898147583,0.318647563457489,0.46319645643234253,0.1372542381286621,0.0780397430062294,0.002862022491171956
2021-06-02,0.1772706736058284,0.2936241812604419,0.2985,0.3188636386789503,0.3138539575751088,0.3006946821880857,0.0135381387435322,0.0146965495779845,0.0200485677581983,0.018654993459833,0.0152334858945131,10,geopolitical,2,anchored,geopolitical,0.3006946821880857,0.0135381387435322,0.0134749094897583,0.0131683781640774,0.0131683781640774,0.0273125121894214,0.0273125121894214,0.0046704539650302,0.0009071365647341,0.0008836360263132,herding,-0.000417066195353,-0.0008694239015973,anchored,-0.0004716399299745,-0.0008357049038389,anchored,-0.0004759058393966,-0.0008233972051505,anchored,-0.000432718177393,-0.0008387036312716,anchored,-0.0002918256127762,-0.0002963839467923,herding,-0.0005133279608215,-0.0008795229123234,independent,5.0,2.0,2.0,2.0,2.0,5.0,2.0,0,1,1,1,1,0,2,-0.00707050092764383,2,1,0.00116311099585106,0.00036552319041805885,2.0,-1.7466194904719912e-05,0.0005183145207319706,0.0,-0.0002438902954379339,0.0004084492639767171,2.0,-0.0003281027068855401,0.0007119112718413453,1.0,-0.00012223921190033,0.0005499308045687251,1.0,0.00022317711530048644,0.0005153481962428458,4.0,-9.272593860155996e-05,0.0005010443588611969,2.0,-0.012122812022371199,-0.020229776314666936,0.2841898500919342,0.3163144588470459,0.4321969747543335,0.15144923329353333,0.09406273812055588,0.005976616404950619
2021-06-08,0.2105997114433029,0.3098874253835194,0.2945,0.283421804828485,0.3003492066639324,0.299951781819163,0.0098580501394742,0.007039258419897,0.0053030572850001,0.0080549718923577,0.0079837924804526,17,geopolitical,2,independent,geopolitical -> monetary,0.299951781819163,0.0098580501394742,0.0098111658388748,0.0095314960930656,0.0095314960930656,0.0331256223886502,0.0331256223886502,0.0047559405699974,0.000821516167617,0.0007097266696279,anchored,0.0002655031061731,0.0004672421371229,independent,2.1398054197462843e-05,-9.492569579958116e-06,herding,0.0002233998499869,0.0002347045812264,herding,0.0002067440697301,0.0003642904930757,independent,0.0003707946766908,0.0005117523596349,independent,-3.509826537394656e-05,-3.6754677418656367e-06,herding,6.0,4.0,5.0,6.0,4.0,4.0,5.0,1,2,0,0,2,2,0,0.009935643564356389,3,1,0.00103135501986964,0.00034048175229038814,2.0,0.0001194927331102001,0.00047418853109392693,0.0,-0.00011556459600992133,0.0003583754250546773,3.0,-0.00022100584721192014,0.000753959620067716,2.0,9.781738810050019e-06,0.0005294186605482802,1.0,0.00033255895762770646,0.0004649919996094969,3.0,-1.228834857336928e-05,0.0004627174983274961,3.0,-0.012113386110913893,0.009538218719586988,0.3183741271495819,0.31879451870918274,0.46255889534950256,0.13747566938400269,0.07832548022270203,0.002845484297722578
